genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads
M5_3.79.filtered.fa	3.2477842603917866	0.7766321159804668	0.0148472098267037	5972385	186	186	2	3.5099119689617884	0.0014407184921599	0.2709256017487151	0.943175829223128	0.0023279973494758	0.9892062899549589	0.9957962315644792		False	9104.0	36.151691564147626	0.1723953529767333	0.9495668254058572	17465	6802	6641	37966	90003	131166	0.9120219395462142	44607	272675
M5_3.8.filtered.fa	1.0906162542603008	0.5273444355159005	0.006619392431805	433068	28	28	1	1.4818169399666272	0.0022664349497533	0.0376245762790138	0.6182594740120992	0.0	0.989934945378667	0.9931876764453172		False					164	111	111	137	2162	2845	0.9633620581224738	248	5852
M5_3.80.filtered.fa	1.279135006781642	0.5149134366057361	0.0119539501738003	2590818	175	175	1	1.935619922864083	0.001210752031145	0.061517250536317	0.6767974979869629	0.0004523152394566	0.9826327017191616	0.988819174300414		False	266.0	42.5	0.2182994471614035	0.961190014508278	2768	1782	1752	2714	15394	32842	0.9331700608142878	4466	67863
M5_3.81.filtered.fa	0.8411784577467134	0.4081827827551588	0.0196051663088998	210173	9	9	0	1.4003180459151423	0.0030676584602198	0.0294233797871277	0.5242013784272723	0.0	0.9726714100905562	0.9852846054333764		False					169	91	89	186	810	2028	0.9217776387564874	275	4123
M5_3.82.filtered.fa	13.616291320247376	0.8595845216949135	0.0208671626522921	8672655	393	393	9	14.130273496745025	0.0048200498381086	0.680525513813244	0.9999939966039216	0.0202824931839851	0.9894979009526153	0.9972658249467168		False	981152.0	38.67719272854767	0.236129626417035	0.9578281032932338	61983	16137	15416	303543	565201	862022	0.8825514483499991	318959	1799156
M5_3.83.filtered.fa	4.427181788980263	0.8059899007944274	0.0168113681277961	4573231	93	93	4	4.280767326806992	0.0020058343853624	0.4152770765351674	0.979943490602086	0.001669427268567	0.9882195162277178	0.99547062435037		False	5546.0	34.25964659213848	0.2201658357067737	0.9438335039174812	22373	8602	8249	50312	92008	135814	0.912623941507668	58561	279140
M5_3.84.filtered.fa	5.524061626037179	0.7654928890216129	0.0254624669599684	3412259	92	92	4	5.447795778932896	0.0029571542945594	0.4821571281664141	0.9923858461558168	0.0016329718533373	0.984402323058268	0.9944476354585488		False	6216.0	23.44481981981982	0.2672998806902921	0.9667988631960608	25662	9135	8625	74937	88465	155274	0.9200572532957992	83562	316976
M5_3.85.filtered.fa	10.430547898745106	0.9138889402768784	0.0107048309780631	810825	23	23	10	7.809517569152693	0.0086975382056935	0.7650294453180403	0.999899983340874	0.0031957809916087	0.9919958729979608	0.9969289301230846		False	3827.0	30.95244316697152	0.3500768041164601	0.9323512959838895	4965	1905	1851	13484	39465	45872	0.9317268822651054	15335	94770
M5_3.86.filtered.fa	1.4953962968544166	0.523227929631484	0.0170611669889182	5142925	264	264	1	2.1945814518817484	0.0009727192781889	0.0918520102859753	0.7329808579611876	0.0	0.9839517515262876	0.9919769342150944		False	234.0	25.76068376068376	0.2135899604373823	0.9356759426975771	7581	3790	3670	11985	36334	77303	0.922226388657565	15655	162315
M5_3.87.filtered.fa	9.150670122922149	0.8054909446431016	0.0148938011769122	1848243	115	115	5	12.535829080269442	0.0092788218243715	0.5470595587268557	0.9996903418833356	0.0157503355802886	0.9932123362796323	0.9979012935429666		False	62322.0	45.12157825486987	0.2089726670163026	0.9462350092890892	6863	2122	2036	33273	79933	119987	0.8870818392754721	35309	266521
M5_3.88.filtered.fa	3.74387376385796	0.5374015276680315	0.0232857539380426	417630	14	14	1	6.443838734905018	0.0100048390936365	0.2645044656753585	0.9633316221197912	0.0165316285283923	0.984492825781922	0.9944507310007696		False	4597.0	30.85381770720035	0.2046603397344064	0.9240977320175964	1713	613	589	5054	7338	15374	0.9039175450399648	5643	33072
M5_3.89.filtered.fa	5.404032698530895	0.8817430468876857	0.0093770565043135	6096910	79	79	5	4.616839809817156	0.0018722050491572	0.5148647429599584	0.9915345395710984	0.0128454237830475	0.9920237878310998	0.9953336705867062		False	8859.0	53.17710802573654	0.2095804213490709	0.9438608454085337	25038	14648	14411	46854	150371	207610	0.8970327265595285	61265	424185
M5_3.9.filtered.fa	2.250381330701404	0.5877590805647773	0.0159664798361246	245194	9	9	1	3.2304479355285385	0.0065480005034356	0.1711542696803347	0.8629057611767885	0.0	0.9884906829338036	0.9949244626602488		False	173.0	25.739884393063583	0.226312319649089	0.9696015754332944	483	213	202	1084	2623	4604	0.9344816063495364	1286	10100
M5_3.90.filtered.fa	1.1640209852197796	0.4555579586461611	0.0098820151610991	3846898	194	194	0	1.917040136645128	0.0009823747801546	0.0597252643558523	0.6422176827695026	0.0	0.9887838020169136	0.9930230634975212		False	569.0	32.09138840070299	0.1665833133690521	0.8976843596003575	2577	1603	1568	3305	20529	50356	0.899576606970366	4873	103986
M5_3.91.filtered.fa	12.246321968567331	0.9543495821530292	0.0108358136078982	3752211	26	26	12	6.749888891970721	0.0034870180707332	0.8707252870374294	0.9999798740855714	0.0057417091562568	0.9924319245090132	0.997702887383327		False	9261.0	20.6905301803261	0.4436110482940236	0.9786041262523952	24726	7505	7287	73522	212225	231592	0.9629876887680092	80809	467458
M5_3.92.filtered.fa	1.589248593082459	0.5362352947017484	0.0102272331991698	2014155	114	114	1	2.2091654569354287	0.0015655033759156	0.1025348098830526	0.7542170642795095	0.0	0.9847037347291558	0.9900010168457444		False					3159	2065	2016	3209	15164	39567	0.9168150255287402	5225	80914
M5_3.93.filtered.fa	1.0163334962541828	0.4003422972493621	0.011555590382198	611749	36	36	0	1.826793566624061	0.0023494925871142	0.0562354821993987	0.5923810459795161	0.0	0.9837218766350794	0.9897099005871752		False					560	354	346	574	2964	12574	0.9086651013291916	920	25696
M5_3.94.filtered.fa	8.504159454383842	0.8897222463559872	0.0161622546993593	2394064	95	95	8	6.332124981600319	0.0041087707582572	0.7144925950183454	0.9994519657638388	0.0071822793275986	0.9932565194286486	0.9984227212326392		False	16107.0	28.05333084994102	0.2489141803307952	0.9671802903178304	11535	2698	2530	51940	92140	124182	0.9436429224641436	54470	256032
M5_3.95.filtered.fa	2.0233469768341035	0.5450757299944524	0.0166564062500969	23525487	1446	1446	1	2.972746149530252	0.0006167007386797	0.1579963041785277	0.832473776296036	5.4299729765056594e-05	0.9862055884679332	0.9935054103644396		False	4460.0	25.168834080717488	0.277781382892824	0.954707088808766	51273	24140	23358	94508	227431	450107	0.9147663760755717	117866	951981
M5_3.96.filtered.fa	1.1737329913653611	0.4801895500584187	0.0146845968349727	1271854	106	106	0	1.9002633712330748	0.0016992034552988	0.0543560817515217	0.6452727984942103	0.0	0.9840018515036234	0.9901204923842448		False	123.0	15.764227642276422	0.3624711560316196	0.9715724206349208	1106	683	665	1542	6921	15236	0.9125004002636838	2207	31907
M5_3.97.filtered.fa	0.7097112356998326	0.3325584290796285	0.0151610041259994	1052173	71	71	0	1.3860309364085994	0.0013604422305933	0.0265868825753939	0.4656343952087967	0.0	0.979516694073068	0.9867734324730106		False					573	370	360	567	3451	12152	0.8810366105741047	927	25208
M5_3.98.filtered.fa	1.3986987355995395	0.4799385681275028	0.0133884278304846	5813269	278	278	0	2.311959225149915	0.0009635114077074	0.0864071488864526	0.7091800650382785	0.0014664595219546	0.9822718332178664	0.9897572803937028		False	1946.0	34.43679342240493	0.1528637732432061	0.943242499340625	8905	5145	5049	10448	40404	73755	0.9157449325052184	15497	149880
M5_3.99.filtered.fa	9.034327107625632	0.825033371169126	0.0126591254026032	6056875	370	370	7	8.873101237945201	0.0036276093142446	0.6073113610566505	0.9996568390009822	0.0026145248256796	0.9935722210336044	0.9977813777641368		False	40357.0	29.843595906534183	0.4162740077573239	0.9774487796010892	23644	8161	7894	99666	248422	333500	0.9162579279535468	107560	701580
